year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,delay_rate,cancellation_rate,avg_delay_time,carrier_ct_rate,weather_ct_rate,nas_ct_rate,security_ct_rate,late_aircraft_ct_rate,season,year_month,airport_size
2021,6,WN,Southwest Airlines Co.,MCI,"Kansas City, MO: Kansas City International",1327.0,478.0,196.16,10.36,35.43,2.58,233.47,44.0,11.0,29006.0,10617.0,790.0,1706.0,349.0,15544.0,0.3602110022607385,0.033157498116051246,60.68200836820084,0.14782215523737754,0.007807083647324792,0.026699321778447627,0.0019442351168048229,0.17593820648078373,Summer,2021-06-01,Large
2021,6,WN,Southwest Airlines Co.,MCO,"Orlando, FL: Orlando International",2894.5,1138.0,423.89,26.06,230.89,4.84,452.33,153.0,46.0,29438.0,25314.0,2668.0,12689.0,172.0,31732.0,0.3260744985673352,0.043839541547277934,63.77416520210896,0.12145845272206303,0.0074670487106017185,0.06615759312320917,0.0013868194842406876,0.12960744985673353,Summer,2021-06-01,Large
2021,6,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",2894.5,1884.0,606.12,33.53,473.36,8.26,762.72,314.0,36.0,29438.0,35262.0,3143.0,22116.0,322.0,48596.0,0.3202992179530772,0.05338320299217953,58.08864118895966,0.1030465827949677,0.005700442026521591,0.08047602856171371,0.0014042842570554234,0.12967018021081264,Summer,2021-06-01,Large
2021,6,WN,Southwest Airlines Co.,MEM,"Memphis, TN: Memphis International",280.0,123.0,62.8,6.04,8.04,0.0,46.12,11.0,0.0,7852.0,3264.0,580.0,418.0,0.0,3590.0,0.4392857142857143,0.039285714285714285,63.83739837398374,0.22428571428571428,0.02157142857142857,0.02871428571428571,0.0,0.1647142857142857,Summer,2021-06-01,Medium
2021,6,WN,Southwest Airlines Co.,MHT,"Manchester, NH: Manchester-Boston Regional",191.0,88.0,47.52,0.92,5.72,0.0,33.85,7.0,0.0,5086.0,2281.0,129.0,531.0,0.0,2145.0,0.4607329842931937,0.03664921465968586,57.79545454545455,0.2487958115183246,0.0048167539267015705,0.02994764397905759,0.0,0.17722513089005237,Summer,2021-06-01,Medium
2021,6,WN,Southwest Airlines Co.,MIA,"Miami, FL: Miami International",652.0,220.0,85.9,0.75,40.96,1.0,91.39,29.0,6.0,12631.0,4779.0,61.0,1984.0,18.0,5789.0,0.3374233128834356,0.04447852760736196,57.413636363636364,0.13174846625766873,0.0011503067484662577,0.06282208588957056,0.0015337423312883436,0.1401687116564417,Summer,2021-06-01,Medium
2021,6,WN,Southwest Airlines Co.,MKE,"Milwaukee, WI: General Mitchell International",740.0,271.0,107.03,8.55,22.13,1.0,132.29,17.0,3.0,17048.0,5718.0,969.0,1011.0,20.0,9330.0,0.3662162162162162,0.022972972972972974,62.90774907749078,0.14463513513513512,0.011554054054054056,0.029905405405405403,0.0013513513513513514,0.17877027027027026,Summer,2021-06-01,Large
2021,6,WN,Southwest Airlines Co.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",486.0,205.0,96.52,4.12,21.59,1.0,81.77,19.0,1.0,13367.0,5796.0,696.0,1024.0,24.0,5827.0,0.4218106995884774,0.03909465020576132,65.20487804878049,0.1986008230452675,0.008477366255144033,0.0444238683127572,0.00205761316872428,0.16825102880658435,Summer,2021-06-01,Medium
2021,6,WN,Southwest Airlines Co.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",1203.0,475.0,194.25,12.93,46.92,0.0,220.9,25.0,3.0,29313.0,10801.0,1282.0,1983.0,0.0,15247.0,0.3948462177888612,0.020781379883624274,61.71157894736842,0.1614713216957606,0.010748129675810474,0.03900249376558604,0.0,0.18362427265170408,Summer,2021-06-01,Large
2021,6,WN,Southwest Airlines Co.,MTJ,"Montrose/Delta, CO: Montrose Regional",37.0,8.0,4.63,0.0,0.42,0.0,2.94,0.0,0.0,263.0,181.0,0.0,11.0,0.0,71.0,0.21621621621621623,0.0,32.875,0.12513513513513513,0.0,0.011351351351351352,0.0,0.07945945945945945,Summer,2021-06-01,Small
2021,6,WN,Southwest Airlines Co.,MYR,"Myrtle Beach, SC: Myrtle Beach International",303.0,96.0,45.07,1.03,9.44,0.0,40.46,1.0,0.0,4973.0,2138.0,90.0,407.0,0.0,2338.0,0.31683168316831684,0.0033003300330033004,51.802083333333336,0.14874587458745875,0.0033993399339933995,0.031155115511551153,0.0,0.13353135313531353,Summer,2021-06-01,Medium
2021,6,WN,Southwest Airlines Co.,OAK,"Oakland, CA: Metropolitan Oakland International",2357.0,703.0,290.6,3.33,43.37,1.0,364.7,46.0,2.0,29438.0,18028.0,450.0,1541.0,144.0,24588.0,0.2982605006364022,0.01951633432329232,63.65718349928876,0.12329232074671193,0.001412812897751379,0.018400509121764955,0.00042426813746287653,0.15473058973271106,Summer,2021-06-01,Large
2021,6,WN,Southwest Airlines Co.,OGG,"Kahului, HI: Kahului Airport",501.0,123.0,48.32,0.0,27.03,1.02,46.63,4.0,1.0,6614.0,2932.0,0.0,779.0,97.0,2806.0,0.24550898203592814,0.007984031936127744,53.77235772357724,0.09644710578842315,0.0,0.053952095808383234,0.002035928143712575,0.09307385229540918,Summer,2021-06-01,Medium
2021,6,WN,Southwest Airlines Co.,OKC,"Oklahoma City, OK: Will Rogers World",398.0,178.0,81.67,2.54,12.94,1.0,79.84,16.0,3.0,10071.0,4170.0,287.0,525.0,18.0,5071.0,0.4472361809045226,0.04020100502512563,56.57865168539326,0.20520100502512564,0.006381909547738694,0.03251256281407035,0.002512562814070352,0.2006030150753769,Summer,2021-06-01,Medium
2021,6,WN,Southwest Airlines Co.,OMA,"Omaha, NE: Eppley Airfield",559.0,240.0,116.15,3.44,23.41,1.0,96.0,14.0,0.0,14220.0,6258.0,403.0,978.0,64.0,6517.0,0.4293381037567084,0.025044722719141325,59.25,0.20778175313059036,0.006153846153846154,0.0418783542039356,0.0017889087656529517,0.17173524150268335,Summer,2021-06-01,Medium
2021,6,WN,Southwest Airlines Co.,ONT,"Ontario, CA: Ontario International",611.0,233.0,108.97,1.36,5.95,0.88,115.84,16.0,0.0,14106.0,6176.0,130.0,295.0,37.0,7468.0,0.381342062193126,0.02618657937806874,60.54077253218884,0.1783469721767594,0.002225859247135843,0.009738134206219313,0.0014402618657937806,0.18959083469721769,Summer,2021-06-01,Large
2021,6,WN,Southwest Airlines Co.,ORD,"Chicago, IL: Chicago O'Hare International",655.0,308.0,111.71,1.18,105.82,1.0,88.29,27.0,13.0,20339.0,7049.0,65.0,6111.0,18.0,7096.0,0.47022900763358777,0.04122137404580153,66.03571428571429,0.1705496183206107,0.0018015267175572518,0.16155725190839693,0.0015267175572519084,0.134793893129771,Summer,2021-06-01,Medium
2021,6,WN,Southwest Airlines Co.,ORF,"Norfolk, VA: Norfolk International",223.0,95.0,46.95,2.37,11.94,0.0,33.74,5.0,0.0,5635.0,2685.0,133.0,603.0,0.0,2214.0,0.4260089686098655,0.02242152466367713,59.31578947368421,0.21053811659192825,0.01062780269058296,0.053542600896860984,0.0,0.15130044843049328,Summer,2021-06-01,Small
2021,6,WN,Southwest Airlines Co.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",132.0,37.0,17.45,0.0,7.96,0.0,11.59,7.0,0.0,1717.0,555.0,0.0,470.0,0.0,692.0,0.2803030303030303,0.05303030303030303,46.4054054054054,0.1321969696969697,0.0,0.0603030303030303,0.0,0.0878030303030303,Summer,2021-06-01,Small
2021,6,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",651.0,275.0,135.62,1.02,9.01,0.0,129.35,8.0,0.0,17660.0,7776.0,43.0,298.0,0.0,9543.0,0.42242703533026116,0.01228878648233487,64.21818181818182,0.2083256528417819,0.0015668202764976959,0.013840245775729646,0.0,0.1986943164362519,Summer,2021-06-01,Large
2021,6,WN,Southwest Airlines Co.,PHL,"Philadelphia, PA: Philadelphia International",390.0,166.0,80.7,4.06,19.97,0.0,61.27,15.0,0.0,10430.0,4168.0,317.0,1242.0,0.0,4703.0,0.4256410256410256,0.038461538461538464,62.83132530120482,0.20692307692307693,0.01041025641025641,0.0512051282051282,0.0,0.15710256410256412,Summer,2021-06-01,Medium
2021,6,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",2894.5,1447.0,545.65,10.25,125.47,1.13,764.5,132.0,3.0,29438.0,30824.0,493.0,5097.0,26.0,46535.0,0.30985010706638116,0.028265524625267664,57.34277816171389,0.11684154175588865,0.002194860813704497,0.026867237687366166,0.0002419700214132762,0.16370449678800855,Summer,2021-06-01,Large
2021,6,WN,Southwest Airlines Co.,PIT,"Pittsburgh, PA: Pittsburgh International",692.0,273.0,123.63,6.67,27.42,0.08,115.21,12.0,1.0,16549.0,7699.0,487.0,1279.0,10.0,7074.0,0.3945086705202312,0.017341040462427744,60.61904761904762,0.17865606936416184,0.009638728323699422,0.0396242774566474,0.00011560693641618497,0.16648843930635837,Summer,2021-06-01,Medium
2021,6,WN,Southwest Airlines Co.,PNS,"Pensacola, FL: Pensacola International",338.0,121.0,51.09,1.94,24.25,0.0,43.72,8.0,2.0,7452.0,2934.0,177.0,1219.0,0.0,3122.0,0.35798816568047337,0.023668639053254437,61.586776859504134,0.15115384615384617,0.005739644970414201,0.07174556213017752,0.0,0.1293491124260355,Summer,2021-06-01,Small
2021,6,WN,Southwest Airlines Co.,PSP,"Palm Springs, CA: Palm Springs International",173.0,57.0,22.08,0.0,7.42,0.93,26.58,0.0,0.0,2963.0,1185.0,0.0,280.0,39.0,1459.0,0.32947976878612717,0.0,51.98245614035088,0.1276300578034682,0.0,0.042890173410404624,0.005375722543352601,0.1536416184971098,Summer,2021-06-01,Medium
2021,6,WN,Southwest Airlines Co.,PVD,"Providence, RI: Theodore Francis Green State",262.0,122.0,59.69,2.29,13.0,0.0,47.02,10.0,0.0,7891.0,3414.0,286.0,715.0,0.0,3476.0,0.46564885496183206,0.03816793893129771,64.68032786885246,0.22782442748091603,0.008740458015267176,0.04961832061068702,0.0,0.17946564885496186,Summer,2021-06-01,Medium
2021,6,WN,Southwest Airlines Co.,PWM,"Portland, ME: Portland International Jetport",118.0,53.0,26.36,1.0,7.93,0.0,17.71,4.0,0.0,2688.0,1124.0,135.0,324.0,0.0,1105.0,0.4491525423728814,0.03389830508474576,50.716981132075475,0.22338983050847458,0.00847457627118644,0.06720338983050847,0.0,0.15008474576271189,Summer,2021-06-01,Small
2021,6,WN,Southwest Airlines Co.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",522.0,233.0,105.14,7.32,21.57,1.02,97.94,10.0,1.0,13342.0,5017.0,694.0,857.0,30.0,6744.0,0.446360153256705,0.019157088122605363,57.261802575107296,0.20141762452107279,0.014022988505747127,0.04132183908045977,0.001954022988505747,0.18762452107279692,Summer,2021-06-01,Medium
2021,6,WN,Southwest Airlines Co.,RIC,"Richmond, VA: Richmond International",143.0,43.0,21.34,1.0,6.97,0.0,13.69,4.0,0.0,2987.0,1515.0,81.0,298.0,0.0,1093.0,0.3006993006993007,0.027972027972027972,69.46511627906976,0.14923076923076922,0.006993006993006993,0.04874125874125874,0.0,0.09573426573426573,Summer,2021-06-01,Small
2021,6,WN,Southwest Airlines Co.,RNO,"Reno, NV: Reno/Tahoe International",610.0,230.0,83.48,3.28,15.8,0.0,127.44,14.0,0.0,13731.0,4677.0,271.0,455.0,0.0,8328.0,0.3770491803278688,0.022950819672131147,59.7,0.13685245901639345,0.005377049180327868,0.025901639344262296,0.0,0.20891803278688525,Summer,2021-06-01,Medium
2021,6,WN,Southwest Airlines Co.,ROC,"Rochester, NY: Greater Rochester International",95.0,56.0,30.69,0.67,3.33,0.0,21.31,3.0,0.0,3097.0,1253.0,171.0,396.0,0.0,1277.0,0.5894736842105263,0.031578947368421054,55.30357142857143,0.32305263157894737,0.0070526315789473685,0.03505263157894737,0.0,0.2243157894736842,Summer,2021-06-01,Small
2021,6,WN,Southwest Airlines Co.,RSW,"Fort Myers, FL: Southwest Florida International",867.0,274.0,100.6,7.16,25.51,0.53,140.2,34.0,4.0,17376.0,5701.0,386.0,1209.0,56.0,10024.0,0.3160322952710496,0.0392156862745098,63.416058394160586,0.1160322952710496,0.00825836216839677,0.02942329873125721,0.0006113033448673587,0.16170703575547865,Summer,2021-06-01,Medium
2021,6,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",1993.0,637.0,267.13,6.88,40.04,2.76,320.19,58.0,3.0,29438.0,12632.0,396.0,1556.0,83.0,18765.0,0.3196186653286503,0.029101856497742096,52.48351648351648,0.13403411941796287,0.003452082288008028,0.020090316106372304,0.0013848469643753135,0.16065730055193175,Summer,2021-06-01,Large
2021,6,WN,Southwest Airlines Co.,SAT,"San Antonio, TX: San Antonio International",930.0,363.0,178.53,5.34,19.76,0.26,159.11,26.0,0.0,22143.0,9780.0,483.0,748.0,88.0,11044.0,0.3903225806451613,0.02795698924731183,61.0,0.19196774193548388,0.005741935483870968,0.021247311827956993,0.00027956989247311827,0.17108602150537636,Summer,2021-06-01,Large
2021,6,WN,Southwest Airlines Co.,SAV,"Savannah, GA: Savannah/Hilton Head International",200.0,79.0,29.97,0.55,20.04,0.0,28.45,7.0,1.0,3750.0,1379.0,43.0,948.0,0.0,1380.0,0.395,0.035,47.46835443037975,0.14984999999999998,0.0027500000000000003,0.1002,0.0,0.14225,Summer,2021-06-01,Small
2021,6,WN,Southwest Airlines Co.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",150.0,36.0,16.48,0.12,0.39,0.0,19.01,1.0,0.0,2294.0,930.0,29.0,20.0,0.0,1315.0,0.24,0.006666666666666667,63.72222222222222,0.10986666666666667,0.0007999999999999999,0.0026,0.0,0.12673333333333334,Summer,2021-06-01,Small
2021,6,WN,Southwest Airlines Co.,SDF,"Louisville, KY: Louisville Muhammad Ali International",375.0,146.0,63.93,1.52,10.51,1.83,68.2,12.0,0.0,8713.0,3378.0,243.0,495.0,50.0,4547.0,0.3893333333333333,0.032,59.678082191780824,0.17048,0.004053333333333333,0.028026666666666665,0.00488,0.18186666666666668,Summer,2021-06-01,Medium
2021,6,WN,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International",890.0,305.0,126.57,1.3,42.72,0.0,134.41,24.0,0.0,18975.0,7290.0,132.0,1677.0,0.0,9876.0,0.34269662921348315,0.02696629213483146,62.21311475409836,0.1422134831460674,0.0014606741573033708,0.048,0.0,0.15102247191011237,Summer,2021-06-01,Large
2021,6,WN,Southwest Airlines Co.,SFO,"San Francisco, CA: San Francisco International",516.0,194.0,66.83,1.0,15.55,0.0,110.62,6.0,1.0,12197.0,4326.0,48.0,562.0,0.0,7261.0,0.375968992248062,0.011627906976744186,62.871134020618555,0.129515503875969,0.001937984496124031,0.030135658914728684,0.0,0.21437984496124032,Summer,2021-06-01,Large
2021,6,WN,Southwest Airlines Co.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",1674.0,517.0,195.3,3.03,36.55,1.0,281.12,29.0,0.0,29438.0,11350.0,181.0,1275.0,41.0,16714.0,0.3088410991636798,0.017323775388291517,57.177949709864606,0.11666666666666667,0.0018100358422939067,0.021833930704898447,0.0005973715651135006,0.1679330943847073,Summer,2021-06-01,Large
2021,6,WN,Southwest Airlines Co.,SJU,"San Juan, PR: Luis Munoz Marin International",438.0,138.0,54.58,11.35,11.8,1.78,58.49,1.0,2.0,7617.0,2626.0,759.0,602.0,33.0,3597.0,0.3150684931506849,0.00228310502283105,55.19565217391305,0.12461187214611871,0.02591324200913242,0.026940639269406395,0.004063926940639269,0.13353881278538812,Summer,2021-06-01,Medium
2021,6,WN,Southwest Airlines Co.,SLC,"Salt Lake City, UT: Salt Lake City International",926.0,418.0,180.98,5.35,51.21,0.95,179.52,28.0,3.0,25050.0,9673.0,462.0,2271.0,106.0,12538.0,0.4514038876889849,0.03023758099352052,59.92822966507177,0.1954427645788337,0.005777537796976241,0.0553023758099352,0.0010259179265658747,0.193866090712743,Summer,2021-06-01,Large
2021,6,WN,Southwest Airlines Co.,SMF,"Sacramento, CA: Sacramento International",1830.0,582.0,214.76,6.16,28.07,3.05,329.95,43.0,0.0,29438.0,13592.0,904.0,972.0,189.0,21120.0,0.3180327868852459,0.023497267759562842,63.19072164948454,0.1173551912568306,0.0033661202185792352,0.01533879781420765,0.0016666666666666666,0.18030054644808743,Summer,2021-06-01,Large
2021,6,WN,Southwest Airlines Co.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",1396.0,454.0,172.91,1.63,58.8,0.26,220.4,56.0,0.0,21746.0,8785.0,148.0,1875.0,58.0,10880.0,0.32521489971346706,0.04011461318051576,47.89867841409691,0.12386103151862464,0.001167621776504298,0.042120343839541545,0.00018624641833810888,0.15787965616045846,Summer,2021-06-01,Large
2021,6,WN,Southwest Airlines Co.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",437.0,149.0,60.55,1.56,23.78,0.0,63.11,12.0,1.0,9078.0,3549.0,90.0,1637.0,0.0,3802.0,0.34096109839816935,0.02745995423340961,60.92617449664429,0.138558352402746,0.0035697940503432494,0.05441647597254005,0.0,0.14441647597254004,Summer,2021-06-01,Medium
2021,6,WN,Southwest Airlines Co.,STL,"St. Louis, MO: St Louis Lambert International",2392.0,686.0,285.04,11.59,48.82,0.55,340.0,75.0,1.0,29438.0,15766.0,998.0,2108.0,11.0,22632.0,0.28678929765886285,0.031354515050167224,60.51749271137026,0.11916387959866222,0.0048453177257525085,0.02040969899665552,0.000229933110367893,0.14214046822742474,Summer,2021-06-01,Large
2021,6,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",1917.0,622.0,246.58,16.75,92.77,2.0,263.9,49.0,21.0,29438.0,13776.0,1553.0,4468.0,60.0,16683.0,0.32446531038080334,0.02556077203964528,58.745980707395496,0.12862806468440272,0.008737610850286907,0.04839332290036515,0.0010432968179447052,0.13766301512780385,Summer,2021-06-01,Large
2021,6,WN,Southwest Airlines Co.,TUL,"Tulsa, OK: Tulsa International",292.0,133.0,65.64,0.67,5.18,0.89,60.62,8.0,1.0,8063.0,3813.0,12.0,211.0,33.0,3994.0,0.4554794520547945,0.0273972602739726,60.62406015037594,0.22479452054794521,0.0022945205479452057,0.01773972602739726,0.0030479452054794523,0.20760273972602739,Summer,2021-06-01,Medium
2021,6,WN,Southwest Airlines Co.,TUS,"Tucson, AZ: Tucson International",227.0,81.0,38.65,0.57,1.61,0.0,40.16,8.0,0.0,4973.0,2265.0,44.0,85.0,0.0,2579.0,0.3568281938325991,0.03524229074889868,61.39506172839506,0.17026431718061674,0.0025110132158590306,0.007092511013215859,0.0,0.17691629955947136,Summer,2021-06-01,Medium
2021,6,WN,Southwest Airlines Co.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",213.0,84.0,25.85,2.7,27.67,1.0,26.78,1.0,3.0,5563.0,1538.0,322.0,1824.0,27.0,1852.0,0.39436619718309857,0.004694835680751174,66.22619047619048,0.12136150234741784,0.01267605633802817,0.129906103286385,0.004694835680751174,0.12572769953051643,Summer,2021-06-01,Small
2021,5,WN,Southwest Airlines Co.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",474.0,124.0,60.07,0.0,8.48,0.0,55.45,1.0,1.0,6326.0,2767.0,0.0,363.0,0.0,3196.0,0.2616033755274262,0.002109704641350211,51.016129032258064,0.12672995780590718,0.0,0.01789029535864979,0.0,0.1169831223628692,Spring,2021-05-01,Large
2021,5,WN,Southwest Airlines Co.,ALB,"Albany, NY: Albany International",189.0,40.0,31.47,0.0,1.43,0.0,7.1,0.0,1.0,1789.0,1190.0,0.0,111.0,0.0,488.0,0.21164021164021163,0.0,44.725,0.1665079365079365,0.0,0.007566137566137566,0.0,0.03756613756613757,Spring,2021-05-01,Medium
2021,5,WN,Southwest Airlines Co.,AMA,"Amarillo, TX: Rick Husband Amarillo International",93.0,38.0,10.66,0.42,8.95,0.0,17.97,1.0,0.0,2326.0,625.0,29.0,333.0,0.0,1339.0,0.40860215053763443,0.010752688172043012,61.21052631578947,0.1146236559139785,0.004516129032258064,0.09623655913978493,0.0,0.19322580645161289,Spring,2021-05-01,Small
2021,5,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2645.0,383.0,144.17,10.23,77.27,1.94,149.4,4.0,4.0,19656.0,6638.0,847.0,3860.0,46.0,8265.0,0.1448015122873346,0.0015122873345935729,51.32114882506527,0.054506616257088844,0.0038676748582230627,0.02921361058601134,0.0007334593572778827,0.056483931947069944,Spring,2021-05-01,Large
2021,5,WN,Southwest Airlines Co.,AUS,"Austin, TX: Austin - Bergstrom International",1392.0,337.0,133.73,2.12,87.4,0.0,113.75,3.0,7.0,17886.0,6285.0,260.0,5022.0,0.0,6319.0,0.24209770114942528,0.0021551724137931034,53.074183976261125,0.09607040229885057,0.0015229885057471265,0.06278735632183909,0.0,0.08171695402298851,Spring,2021-05-01,Large
2021,5,WN,Southwest Airlines Co.,BDL,"Hartford, CT: Bradley International",264.0,66.0,32.59,0.75,4.16,0.0,28.51,0.0,1.0,2853.0,1429.0,101.0,139.0,0.0,1184.0,0.25,0.0,43.22727272727273,0.12344696969696971,0.002840909090909091,0.01575757575757576,0.0,0.10799242424242425,Spring,2021-05-01,Medium
2021,5,WN,Southwest Airlines Co.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",230.0,62.0,30.61,1.6,6.83,0.0,22.96,2.0,1.0,3296.0,1431.0,123.0,567.0,0.0,1175.0,0.26956521739130435,0.008695652173913044,53.16129032258065,0.13308695652173913,0.006956521739130435,0.029695652173913043,0.0,0.09982608695652175,Spring,2021-05-01,Medium
2021,5,WN,Southwest Airlines Co.,BNA,"Nashville, TN: Nashville International",2894.5,517.0,193.49,6.2,92.55,2.88,221.89,15.0,7.0,26297.0,8936.0,552.0,3316.0,65.0,13428.0,0.15539525097685603,0.004508566275924256,50.864603481624755,0.05815749924857229,0.0018635407273820258,0.02781785392245266,0.0008656447249774571,0.06669371806432221,Spring,2021-05-01,Large
2021,5,WN,Southwest Airlines Co.,BOI,"Boise, ID: Boise Air Terminal",257.0,43.0,21.44,0.0,1.62,0.0,19.95,0.0,0.0,2176.0,822.0,0.0,31.0,0.0,1323.0,0.16731517509727625,0.0,50.604651162790695,0.08342412451361868,0.0,0.006303501945525292,0.0,0.07762645914396887,Spring,2021-05-01,Medium
2021,5,WN,Southwest Airlines Co.,BOS,"Boston, MA: Logan International",347.0,65.0,39.73,0.0,0.83,0.0,24.43,0.0,0.0,2373.0,1485.0,0.0,40.0,0.0,848.0,0.1873198847262248,0.0,36.50769230769231,0.11449567723342939,0.0,0.00239193083573487,0.0,0.07040345821325648,Spring,2021-05-01,Large
2021,5,WN,Southwest Airlines Co.,BUF,"Buffalo, NY: Buffalo Niagara International",328.0,100.0,61.17,0.0,10.15,0.0,28.67,0.0,0.0,5053.0,2924.0,0.0,474.0,0.0,1655.0,0.3048780487804878,0.0,50.53,0.1864939024390244,0.0,0.030945121951219512,0.0,0.08740853658536586,Spring,2021-05-01,Medium
2021,5,WN,Southwest Airlines Co.,BUR,"Burbank, CA: Bob Hope",642.0,104.0,39.72,0.0,3.24,0.27,60.77,1.0,1.0,5292.0,1895.0,0.0,86.0,9.0,3302.0,0.16199376947040497,0.001557632398753894,50.88461538461539,0.06186915887850467,0.0,0.0050467289719626175,0.0004205607476635514,0.09465732087227414,Spring,2021-05-01,Large
2021,5,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",2894.5,692.0,242.99,13.99,116.4,2.24,316.39,2.0,20.0,29438.0,10454.0,1041.0,5208.0,61.0,15158.0,0.14645502645502645,0.0004232804232804233,46.130057803468205,0.05142645502645503,0.002960846560846561,0.024634920634920635,0.00047407407407407413,0.06696084656084655,Spring,2021-05-01,Large
2021,5,WN,Southwest Airlines Co.,BZN,"Bozeman, MT: Bozeman Yellowstone International",20.0,2.0,0.8,0.0,0.0,0.0,1.2,0.0,0.0,70.0,28.0,0.0,0.0,0.0,42.0,0.1,0.0,35.0,0.04,0.0,0.0,0.0,0.06,Spring,2021-05-01,Small
2021,5,WN,Southwest Airlines Co.,CHS,"Charleston, SC: Charleston AFB/International",316.0,63.0,30.16,0.44,12.39,0.0,20.01,0.0,1.0,2846.0,1253.0,55.0,455.0,0.0,1083.0,0.19936708860759494,0.0,45.17460317460318,0.09544303797468355,0.0013924050632911392,0.039208860759493674,0.0,0.06332278481012658,Spring,2021-05-01,Medium
2021,5,WN,Southwest Airlines Co.,CLE,"Cleveland, OH: Cleveland-Hopkins International",313.0,74.0,45.28,0.37,5.34,0.47,22.54,1.0,1.0,4071.0,2420.0,18.0,254.0,7.0,1372.0,0.2364217252396166,0.003194888178913738,55.013513513513516,0.14466453674121407,0.001182108626198083,0.01706070287539936,0.0015015974440894567,0.07201277955271565,Spring,2021-05-01,Medium
2021,5,WN,Southwest Airlines Co.,CLT,"Charlotte, NC: Charlotte Douglas International",182.0,40.0,20.05,0.02,5.01,0.0,14.91,0.0,0.0,2114.0,707.0,6.0,242.0,0.0,1159.0,0.21978021978021978,0.0,52.85,0.11016483516483516,0.00010989010989010989,0.027527472527472525,0.0,0.08192307692307692,Spring,2021-05-01,Small
2021,5,WN,Southwest Airlines Co.,CMH,"Columbus, OH: John Glenn Columbus International",649.0,120.0,60.24,3.62,6.43,0.67,49.05,0.0,1.0,5524.0,2072.0,379.0,175.0,10.0,2888.0,0.18489984591679506,0.0,46.03333333333333,0.09281972265023113,0.005577812018489984,0.009907550077041602,0.0010323574730354392,0.07557781201848998,Spring,2021-05-01,Large
2021,5,WN,Southwest Airlines Co.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",398.0,57.0,22.73,0.29,4.0,0.0,29.98,4.0,5.0,3200.0,1446.0,21.0,198.0,0.0,1535.0,0.14321608040201006,0.010050251256281407,56.14035087719298,0.05711055276381909,0.000728643216080402,0.010050251256281407,0.0,0.07532663316582915,Spring,2021-05-01,Medium
2021,5,WN,Southwest Airlines Co.,CRP,"Corpus Christi, TX: Corpus Christi International",62.0,24.0,7.49,1.07,1.1,0.0,14.35,1.0,0.0,1330.0,219.0,105.0,36.0,0.0,970.0,0.3870967741935484,0.016129032258064516,55.416666666666664,0.12080645161290322,0.017258064516129032,0.017741935483870968,0.0,0.2314516129032258,Spring,2021-05-01,Small
2021,5,WN,Southwest Airlines Co.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",204.0,46.0,22.17,1.16,2.56,0.0,20.1,0.0,0.0,2722.0,1113.0,68.0,132.0,0.0,1409.0,0.22549019607843138,0.0,59.17391304347826,0.1086764705882353,0.005686274509803921,0.012549019607843137,0.0,0.0985294117647059,Spring,2021-05-01,Small
2021,5,WN,Southwest Airlines Co.,DAL,"Dallas, TX: Dallas Love Field",2894.5,1262.0,262.46,30.28,594.74,3.85,370.66,68.0,42.0,29438.0,12703.0,3444.0,42998.0,156.0,23666.0,0.27494553376906317,0.014814814814814815,65.74247226624405,0.057180827886710237,0.006596949891067539,0.12957298474945533,0.0008387799564270153,0.08075381263616559,Spring,2021-05-01,Large
2021,5,WN,Southwest Airlines Co.,DCA,"Washington, DC: Ronald Reagan Washington National",664.0,99.0,40.2,1.46,6.2,0.0,51.14,3.0,3.0,4680.0,1844.0,57.0,210.0,0.0,2569.0,0.14909638554216867,0.004518072289156626,47.27272727272727,0.0605421686746988,0.0021987951807228914,0.009337349397590362,0.0,0.07701807228915662,Spring,2021-05-01,Large
