airport,arr_flights,delay_rate,cancellation_rate,avg_delay_time,carrier_ct_rate,weather_ct_rate,nas_ct_rate,security_ct_rate,late_aircraft_ct_rate,season,airport_size
PHL,669.0,0.19282511210762332,0.007473841554559043,52.81395348837209,0.0671898355754858,0.009985052316890881,0.0752017937219731,0.0,0.04044843049327354,Fall,Medium
PHX,2894.5,0.13543371522094927,0.007978723404255319,53.42749244712991,0.04275368248772504,0.00242430441898527,0.017401800327332243,0.0038809328968903434,0.06897504091653027,Fall,Large
PIT,716.0,0.12988826815642457,0.002793296089385475,45.26881720430107,0.05093575418994413,0.008324022346368715,0.01606145251396648,0.0013966480446927375,0.053170391061452514,Fall,Medium
PNS,100.0,0.2,0.0,57.0,0.0739,0.0,0.0352,0.0,0.0909,Fall,Small
PVD,502.0,0.1593625498007968,0.00199203187250996,56.525,0.05147410358565737,0.008446215139442232,0.032749003984063746,0.0,0.06669322709163346,Fall,Medium
PWM,120.0,0.075,0.0,43.111111111111114,0.021500000000000002,0.0016666666666666668,0.009166666666666667,0.0,0.042666666666666665,Fall,Small
RDU,829.0,0.1471652593486128,0.08323281061519903,44.71311475409836,0.05670687575392038,0.009034981905910736,0.028817852834740653,0.0,0.052605548854041013,Fall,Medium
RIC,83.0,0.1566265060240964,0.060240963855421686,27.53846153846154,0.053614457831325305,0.0,0.028072289156626507,0.0,0.07493975903614458,Fall,Small
RNO,657.0,0.1248097412480974,0.0,40.08536585365854,0.03770167427701674,0.0,0.01706240487062405,0.0,0.07004566210045662,Fall,Medium
ROC,119.0,0.13445378151260504,0.0,44.6875,0.06722689075630252,0.002605042016806723,0.013949579831932773,0.0,0.050672268907563024,Fall,Small
RSW,252.0,0.14285714285714285,0.0,56.44444444444444,0.06742063492063491,0.0,0.0038888888888888888,0.0,0.07154761904761905,Fall,Medium
SAN,2894.5,0.11636707663197729,0.004730368968779565,45.6260162601626,0.03657836644591611,0.002087669504888048,0.02042573320719016,0.0007694733522548092,0.05650268054241564,Fall,Large
SAT,1335.0,0.14382022471910114,0.008239700374531835,53.609375,0.05298876404494381,0.006561797752808988,0.022352059925093634,0.0007340823970037454,0.06117602996254682,Fall,Large
SDF,357.0,0.1400560224089636,0.0,55.0,0.045714285714285714,0.006666666666666666,0.028795518207282912,0.003333333333333333,0.05554621848739495,Fall,Medium
SEA,1109.0,0.29035166816952207,0.0036068530207394047,44.13664596273292,0.0433633904418395,0.004770063119927863,0.18659152389540126,0.0001532912533814247,0.055464382326420196,Fall,Large
SFO,1404.0,0.202991452991453,0.027065527065527065,52.79298245614035,0.037279202279202284,0.0016310541310541311,0.09287037037037037,0.0014031339031339032,0.06981481481481482,Fall,Large
SJC,2517.0,0.11521652761223679,0.006356773937226857,48.296551724137935,0.03808104886769964,0.0007667858561779897,0.012022248708780294,0.0,0.06434644417957887,Fall,Large
SJU,223.0,0.16143497757847533,0.0,31.083333333333332,0.09179372197309417,0.004484304932735426,0.028026905829596414,0.0,0.03708520179372197,Fall,Medium
SLC,881.0,0.1362088535754824,0.00340522133938706,47.00833333333333,0.050227014755959136,0.0010896708286038592,0.02228149829738933,4.540295119182747e-05,0.06256526674233825,Fall,Large
SMF,2375.0,0.11705263157894737,0.0046315789473684215,45.33812949640288,0.035553684210526314,0.0004210526315789474,0.012143157894736842,8.842105263157894e-05,0.06884631578947369,Fall,Large
SNA,1323.0,0.1126228269085412,0.0030234315948601664,33.691275167785236,0.03582766439909297,0.0003023431594860166,0.01603930461073318,0.0,0.06046107331821617,Fall,Large
STL,2894.5,0.12488174077578051,0.00630715862503942,59.111111111111114,0.039135919268369596,0.0022548092084515928,0.014465468306527908,0.000630715862503942,0.06839167455061496,Fall,Large
TPA,1857.0,0.1254711900915455,0.0059235325794291865,52.9656652360515,0.04504577275175014,0.003220247711362413,0.025729671513193324,0.0011631663974151858,0.050312331717824454,Fall,Large
TUL,375.0,0.128,0.005333333333333333,51.8125,0.030693333333333333,0.0,0.021893333333333334,0.0026666666666666666,0.07274666666666667,Fall,Medium
TUS,307.0,0.13029315960912052,0.003257328990228013,50.975,0.04785016286644951,0.003224755700325733,0.015211726384364821,0.0,0.06400651465798045,Fall,Medium
ABQ,1063.0,0.20602069614299154,0.005644402634054563,49.10045662100457,0.08111006585136406,0.002013170272812794,0.030366886171213546,0.00541862652869238,0.08711194731890874,Summer,Large
ALB,343.0,0.26239067055393583,0.014577259475218658,62.74444444444445,0.10311953352769679,0.017755102040816328,0.03693877551020408,0.0,0.10454810495626822,Summer,Medium
AMA,148.0,0.17567567567567569,0.0,43.5,0.07371621621621621,0.0,0.01614864864864865,0.0,0.08581081081081081,Summer,Small
ATL,2894.5,0.20395278616524842,0.022234422179522373,60.09421265141319,0.05683502607740873,0.010205874279440022,0.06500960746637387,0.0009168267911062311,0.07098819654131211,Summer,Large
AUS,1999.0,0.19009504752376188,0.007503751875937969,52.136842105263156,0.07291145572786394,0.0045322661330665336,0.02628314157078539,0.0005652826413206603,0.08580290145072537,Summer,Large
BDL,526.0,0.26045627376425856,0.013307984790874524,62.197080291970806,0.08287072243346008,0.011273764258555133,0.06825095057034221,0.0,0.09804182509505703,Summer,Medium
BHM,337.0,0.26706231454005935,0.005934718100890208,64.42222222222222,0.10439169139465876,0.02166172106824926,0.032729970326409494,0.0,0.10827893175074185,Summer,Medium
BNA,2894.5,0.18695791840668166,0.011564407324124639,51.74226804123711,0.056543527144233864,0.007288788949566335,0.02934468358496627,0.0005717956954706072,0.0932091230324446,Summer,Large
BOI,377.0,0.17771883289124668,0.002652519893899204,41.40298507462686,0.07909814323607427,0.0,0.01803713527851459,0.0,0.08058355437665782,Summer,Medium
BOS,1139.0,0.2660228270412643,0.029850746268656716,71.11433172302738,0.07322212467076383,0.008173836698858648,0.10728709394205443,0.0,0.07733977172958736,Summer,Large
BUF,521.0,0.2418426103646833,0.011516314779270634,63.07936507936508,0.08575815738963531,0.01328214971209213,0.04575815738963532,0.0,0.09704414587332054,Summer,Medium
BUR,1633.0,0.1653398652786283,0.02449479485609308,51.84074074074074,0.052682180036742195,0.001090018371096142,0.015284751990202083,0.0002878138395590937,0.09599510104102878,Summer,Large
BWI,2894.5,0.19543023821098687,0.04585966618052179,60.014925373134325,0.048102414519526814,0.0073634743153459725,0.06080213903743315,0.0007178739264300762,0.07844595689515475,Summer,Large
CHS,254.0,0.18503937007874016,0.031496062992125984,45.638297872340424,0.05240157480314961,0.006377952755905512,0.033188976377952754,0.0,0.09307086614173228,Summer,Medium
CLE,614.0,0.249185667752443,0.013029315960912053,54.03921568627451,0.09669381107491856,0.004413680781758958,0.025618892508143323,0.0,0.12245928338762214,Summer,Medium
CLT,289.0,0.24567474048442905,0.020761245674740483,49.88732394366197,0.08927335640138409,0.00685121107266436,0.07204152249134949,0.0,0.07750865051903114,Summer,Small
CMH,973.0,0.2302158273381295,0.020554984583761562,60.839285714285715,0.07883864337101747,0.013576567317574513,0.02884892086330935,0.0,0.10895169578622817,Summer,Large
CRP,116.0,0.23275862068965517,0.0,47.925925925925924,0.08620689655172414,0.0,0.014137931034482758,0.0,0.13232758620689655,Summer,Small
CVG,265.0,0.25660377358490566,0.026415094339622643,53.60294117647059,0.10558490566037736,0.01618867924528302,0.041698113207547176,0.0,0.09316981132075472,Summer,Small
DAL,2894.5,0.18190161527165932,0.015969162995594713,57.236125126135214,0.05123348017621145,0.005618575624082232,0.03303046989720999,0.0006295888399412629,0.09138950073421438,Summer,Large
DCA,1290.0,0.23875968992248062,0.05503875968992248,55.0551948051948,0.06717054263565891,0.011612403100775194,0.08692248062015503,0.00047286821705426355,0.0725813953488372,Summer,Large
DEN,2894.5,0.19433399602385687,0.00927766732935719,55.208013640238704,0.05629555997349238,0.0057919151756129885,0.04803843605036447,0.00014910536779324057,0.08405897945659377,Summer,Large
DSM,89.0,0.2696629213483146,0.0,40.541666666666664,0.11662921348314607,0.0,0.01808988764044944,0.0,0.1348314606741573,Summer,Small
DTW,593.0,0.2580101180438449,0.011804384485666104,44.72549019607843,0.11129848229342328,0.005396290050590219,0.04819561551433389,0.0,0.09313659359190556,Summer,Medium
ECP,172.0,0.1686046511627907,0.0,52.86206896551724,0.06151162790697674,0.005232558139534884,0.01697674418604651,0.0,0.08488372093023255,Summer,Small
ELP,610.0,0.17704918032786884,0.009836065573770493,50.7037037037037,0.05604918032786885,0.0007049180327868852,0.01777049180327869,0.0,0.10250819672131148,Summer,Medium
EWR,583.0,0.37735849056603776,0.051457975986277875,71.11433172302738,0.08221269296740995,0.014991423670668955,0.20737564322469984,0.0,0.072778730703259,Summer,Medium
FLL,1903.0,0.1581713084603258,0.005780346820809248,58.65448504983389,0.05288491854965843,0.013420914345769837,0.02814503415659485,0.0005254860746190226,0.06319495533368366,Summer,Large
GEG,341.0,0.18475073313782991,0.005865102639296188,48.0,0.08730205278592375,0.0,0.012346041055718475,0.0,0.08510263929618768,Summer,Medium
GRR,151.0,0.2847682119205298,0.006622516556291391,49.97674418604651,0.10649006622516555,0.029536423841059603,0.03509933774834437,0.0,0.11357615894039734,Summer,Small
GSP,89.0,0.29213483146067415,0.0,46.23076923076923,0.09471910112359551,0.0,0.06865168539325843,0.0,0.12876404494382024,Summer,Small
HOU,2894.5,0.18884408602150538,0.014112903225806451,50.31435349940688,0.06055331541218638,0.005674283154121863,0.043333333333333335,0.0006586021505376344,0.07862455197132617,Summer,Large
HRL,171.0,0.19298245614035087,0.0,40.93939393939394,0.10035087719298245,0.002046783625730994,0.006315789473684211,0.0,0.08426900584795322,Summer,Small
IAD,209.0,0.2583732057416268,0.004784688995215311,62.888888888888886,0.0736842105263158,0.006842105263157894,0.10114832535885168,0.0,0.07674641148325359,Summer,Small
ICT,121.0,0.2066115702479339,0.0,50.16,0.08669421487603306,0.0,0.015371900826446282,0.0,0.10454545454545455,Summer,Small
IND,957.0,0.2089864158829676,0.01567398119122257,65.6,0.06981191222570533,0.010062695924764891,0.026927899686520377,0.0,0.10218390804597702,Summer,Large
ISP,367.0,0.2452316076294278,0.013623978201634877,68.5111111111111,0.0683923705722071,0.014087193460490463,0.02694822888283379,0.0,0.13583106267029973,Summer,Medium
JAX,467.0,0.20770877944325483,0.004282655246252677,49.49484536082474,0.08811563169164882,0.0,0.030663811563169167,0.0,0.08895074946466809,Summer,Medium
LAS,2894.5,0.16441582914572864,0.00832286432160804,51.50525310410697,0.046614321608040195,0.004299623115577889,0.02517116834170854,0.0010866834170854271,0.08724560301507538,Summer,Large
LAX,2894.5,0.18339100346020762,0.025019962736225712,54.11030478955007,0.05733830183657173,0.003683790258184722,0.03612190577588502,0.00023156774021825926,0.08601809954751131,Summer,Large
LBB,210.0,0.20952380952380953,0.004761904761904762,57.04545454545455,0.0941904761904762,0.0020952380952380953,0.022666666666666665,0.0,0.09061904761904763,Summer,Small
LGA,950.0,0.3157894736842105,0.061052631578947365,70.27,0.07477894736842106,0.01148421052631579,0.15261052631578947,0.0,0.07690526315789474,Summer,Large
LGB,202.0,0.1782178217821782,0.0,45.30555555555556,0.06514851485148515,0.002128712871287129,0.005940594059405941,0.0,0.10500000000000001,Summer,Medium
LIT,206.0,0.2669902912621359,0.0,46.018181818181816,0.08742718446601942,0.002233009708737864,0.04733009708737864,0.0,0.13,Summer,Small
MAF,267.0,0.19850187265917604,0.003745318352059925,51.056603773584904,0.08310861423220975,0.0014232209737827716,0.014868913857677904,0.0,0.09910112359550562,Summer,Medium
MCI,2250.0,0.19466666666666665,0.014222222222222223,56.401826484018265,0.06688,0.004551111111111111,0.02518222222222222,0.00024,0.09781777777777778,Summer,Large
MCO,2894.5,0.19587301587301587,0.007936507936507936,56.176661264181526,0.06997460317460318,0.004638095238095238,0.04780634920634921,0.0006603174603174604,0.0727936507936508,Summer,Large
MDW,2894.5,0.20831055221432476,0.020366320393657735,53.55249343832021,0.049637780207763806,0.005713504647348278,0.06072033898305085,0.000542646254784035,0.09169491525423729,Summer,Large
MEM,250.0,0.216,0.012,48.18518518518518,0.11364,0.00808,0.02308,0.00188,0.06931999999999999,Summer,Medium
MHT,362.0,0.21823204419889503,0.019337016574585635,56.35443037974684,0.09444751381215469,0.008066298342541436,0.03052486187845304,0.0,0.08519337016574585,Summer,Medium
MKE,968.0,0.23243801652892562,0.012396694214876033,59.035555555555554,0.06887396694214876,0.004927685950413222,0.03351239669421487,0.0,0.12512396694214878,Summer,Large
MSP,753.0,0.2536520584329349,0.009296148738379814,54.20942408376963,0.09389110225763612,0.005391766268260292,0.04450199203187251,0.0,0.10988047808764939,Summer,Medium
MSY,1656.0,0.21316425120772947,0.013888888888888888,49.288951841359776,0.07,0.010060386473429953,0.04104468599033816,0.0,0.09205917874396134,Summer,Large
OAK,2894.5,0.1690179806362379,0.01632088520055325,53.661211129296234,0.05692669432918395,0.0013526970954356845,0.021546334716459198,0.00027662517289073305,0.08891839557399724,Summer,Large
OKC,539.0,0.19666048237476808,0.014842300556586271,53.028301886792455,0.07972170686456401,0.0068089053803339515,0.026549165120593694,0.001614100185528757,0.08198515769944341,Summer,Medium
OMA,611.0,0.2193126022913257,0.008183306055646482,54.44776119402985,0.10749590834697219,0.0037152209492635024,0.028216039279869064,0.0,0.07986906710310965,Summer,Medium
ONT,1047.0,0.18624641833810887,0.007640878701050621,54.825641025641026,0.06597898758357211,0.002005730659025788,0.014918815663801337,0.0,0.10333333333333333,Summer,Large
ORF,251.0,0.15139442231075698,0.03187250996015936,40.26315789473684,0.05928286852589642,0.0007569721115537848,0.015697211155378487,0.0,0.07565737051792829,Summer,Small
PBI,157.0,0.33121019108280253,0.006369426751592357,63.76923076923077,0.10242038216560509,0.014203821656050955,0.06318471337579618,0.0,0.15140127388535032,Summer,Small
PDX,1358.0,0.20692194403534608,0.0022091310751104565,51.693950177935946,0.05634020618556702,0.002268041237113402,0.038217967599410894,0.0014948453608247421,0.10859351988217968,Summer,Large
PHL,726.0,0.31129476584022037,0.03994490358126722,65.27433628318585,0.09438016528925619,0.0081267217630854,0.1119146005509642,0.0,0.09685950413223139,Summer,Medium
PHX,2894.5,0.18202764976958524,0.01478494623655914,52.78586497890296,0.0553763440860215,0.004809907834101383,0.04389592933947773,0.0001478494623655914,0.07779569892473119,Summer,Large
PIT,787.0,0.21728081321473952,0.007623888182973317,53.8187134502924,0.08442185514612452,0.011041931385006353,0.03576874205844981,0.0006099110546378653,0.08543837357052096,Summer,Medium
PNS,114.0,0.19298245614035087,0.0,43.22727272727273,0.05578947368421053,0.0,0.007280701754385965,0.0,0.1299122807017544,Summer,Small
PVD,557.0,0.2998204667863555,0.019748653500897665,57.131736526946106,0.10344703770197486,0.014973070017953321,0.04371633752244165,0.0,0.13768402154398562,Summer,Medium
PWM,127.0,0.1889763779527559,0.031496062992125984,46.166666666666664,0.09,0.0025196850393700786,0.032755905511811026,0.0,0.0637007874015748,Summer,Small
RDU,898.0,0.2594654788418708,0.017817371937639197,50.39055793991416,0.10467706013363029,0.012327394209354121,0.03854120267260579,0.0006792873051224944,0.10324053452115813,Summer,Medium
RIC,89.0,0.3258426966292135,0.033707865168539325,47.10344827586207,0.10179775280898877,0.0,0.046067415730337076,0.0,0.17797752808988765,Summer,Small
RNO,697.0,0.20516499282639886,0.0014347202295552368,47.03496503496503,0.07187948350071736,0.0009325681492109039,0.026685796269727405,0.0,0.1056671449067432,Summer,Medium
ROC,130.0,0.24615384615384617,0.015384615384615385,44.375,0.1276153846153846,0.009076923076923076,0.05546153846153846,0.0,0.054,Summer,Small
RSW,328.0,0.20426829268292682,0.012195121951219513,65.01492537313433,0.09432926829268293,0.004542682926829268,0.027530487804878045,0.0,0.07789634146341463,Summer,Medium
SAN,2894.5,0.15917881582862242,0.01338887235941684,50.46542056074767,0.05541803034811068,0.0023623921451948826,0.018286224337994646,0.0,0.08311216899732222,Summer,Large
SAT,1447.0,0.20870767104353835,0.0055286800276434,53.64238410596027,0.07960608154803041,0.006758811333794057,0.01801658604008293,0.0,0.10432619212163097,Summer,Large
SDF,390.0,0.19487179487179487,0.02564102564102564,61.88157894736842,0.07105128205128206,0.009256410256410256,0.023487179487179488,0.0,0.09110256410256411,Summer,Medium
SEA,1231.0,0.3517465475223396,0.005686433793663688,53.26789838337182,0.07532900081234768,0.004744110479285134,0.19519090170593015,0.0,0.07648253452477662,Summer,Large
SFO,1539.0,0.3853151397011046,0.04808317089018843,59.59527824620574,0.07467836257309941,0.004093567251461989,0.1938401559454191,0.000649772579597141,0.11205328135152696,Summer,Large
SJC,2647.0,0.16320362674726105,0.010578012844729883,53.14351851851852,0.05069890442009822,0.0009180204004533434,0.022206271250472233,0.001337363052512278,0.08804306762372498,Summer,Large
SJU,306.0,0.23529411764705882,0.0032679738562091504,53.791666666666664,0.10251633986928105,0.023986928104575162,0.03356209150326797,0.0,0.07519607843137255,Summer,Medium
SLC,941.0,0.20191285866099895,0.0021253985122210413,52.99473684210526,0.07272051009564294,0.0016790648246546229,0.03554729011689692,0.0,0.09196599362380448,Summer,Large
SMF,2458.0,0.161106590724166,0.00854353132628153,53.97979797979798,0.04919446704637917,0.001163547599674532,0.0178966639544345,0.0,0.09285191212367779,Summer,Large
SNA,1461.0,0.1464750171115674,0.006160164271047228,46.11214953271028,0.05478439425051335,0.003032169746748802,0.015824777549623546,0.0009103353867214237,0.0719233401779603,Summer,Large
STL,2894.5,0.20181339572974555,0.014039192746417082,54.7231884057971,0.056147996490201815,0.007747879496928926,0.04023691137759579,0.0005089207370576192,0.0971716876279614,Summer,Large
TPA,2113.0,0.21012778040700425,0.01893043066729768,52.92567567567568,0.07266919072408898,0.0042498816848083295,0.05354472314245149,0.000473260766682442,0.0791859914813062,Summer,Large
TUL,407.0,0.18181818181818182,0.004914004914004914,52.5,0.07714987714987714,0.0,0.018108108108108107,0.0,0.08656019656019655,Summer,Medium
TUS,325.0,0.24,0.003076923076923077,51.11538461538461,0.09052307692307693,0.0,0.04710769230769231,0.0,0.10236923076923078,Summer,Medium
ABQ,1057.0,0.24503311258278146,0.007568590350047304,49.49420849420849,0.0989120151371807,0.0009366130558183538,0.03566698202459792,0.0012298959318826868,0.10828760643330179,Summer,Large
ALB,367.0,0.24795640326975477,0.0326975476839237,56.45054945054945,0.11365122615803815,0.012588555858310627,0.027602179836512263,0.0,0.09411444141689373,Summer,Medium
AMA,147.0,0.272108843537415,0.006802721088435374,46.8,0.10802721088435374,0.005238095238095238,0.0254421768707483,0.0,0.1334013605442177,Summer,Small
ATL,2894.5,0.23076923076923078,0.017001114827201784,63.270531400966185,0.06600613154960981,0.009710144927536232,0.06739966555183947,0.0012123745819397993,0.08644091415830546,Summer,Large
AUS,2118.0,0.232766761095373,0.008026440037771483,56.62474645030426,0.07502832861189801,0.006251180358829084,0.03296033994334278,0.002039660056657224,0.11648725212464589,Summer,Large
BDL,552.0,0.3170289855072464,0.028985507246376812,61.011428571428574,0.10827898550724638,0.013514492753623188,0.04730072463768116,0.0018115942028985507,0.1461231884057971,Summer,Medium
BHM,367.0,0.33242506811989103,0.008174386920980926,58.83606557377049,0.12841961852861036,0.023978201634877388,0.03662125340599455,0.001989100817438692,0.14141689373297003,Summer,Medium
BNA,2894.5,0.20781696854146806,0.013981569748967271,58.97400611620795,0.0609691769939625,0.00928821099459803,0.025243088655862726,0.0007054337464251669,0.11161105815061964,Summer,Large
BOI,408.0,0.17892156862745098,0.0024509803921568627,43.36986301369863,0.08693627450980392,0.0036519607843137256,0.017818627450980392,0.0,0.07051470588235294,Summer,Medium
BOS,1163.0,0.2708512467755804,0.03181427343078246,62.615873015873014,0.086603611349957,0.005399828030954428,0.06537403267411866,0.0013327601031814275,0.11214101461736886,Summer,Large
BUF,525.0,0.31047619047619046,0.011428571428571429,59.74846625766871,0.10923809523809525,0.013638095238095239,0.03678095238095238,0.0,0.15083809523809524,Summer,Medium
BUR,1598.0,0.21214017521902379,0.018147684605757195,49.85840707964602,0.07795369211514393,0.002227784730913642,0.021783479349186483,0.0,0.11017521902377973,Summer,Large
BWI,2894.5,0.24704813805631246,0.0522252497729337,57.67953431372549,0.06098546775658492,0.009894035725098395,0.07774447471995156,0.0008219800181653043,0.09760217983651226,Summer,Large
CHS,335.0,0.2417910447761194,0.020895522388059702,46.77777777777778,0.0902686567164179,0.002507462686567164,0.04385074626865672,0.0,0.10513432835820895,Summer,Medium
CLE,642.0,0.2632398753894081,0.00778816199376947,53.97041420118343,0.08911214953271028,0.007632398753894081,0.02926791277258567,0.0,0.13722741433021807,Summer,Medium
CLT,262.0,0.41603053435114506,0.03435114503816794,48.76146788990825,0.14270992366412213,0.017748091603053438,0.12610687022900763,0.0,0.12946564885496184,Summer,Small
CMH,1095.0,0.29041095890410956,0.019178082191780823,59.776729559748425,0.10795433789954337,0.01495890410958904,0.035424657534246576,0.0009132420091324201,0.13115981735159818,Summer,Large
CRP,113.0,0.23893805309734514,0.017699115044247787,49.22222222222222,0.07530973451327433,0.00663716814159292,0.002654867256637168,0.0,0.15433628318584072,Summer,Small
CVG,235.0,0.25957446808510637,0.03829787234042553,50.0,0.12212765957446808,0.011404255319148937,0.022085106382978725,0.00425531914893617,0.09965957446808511,Summer,Small
DAL,2894.5,0.2239911144020733,0.014624213254350241,56.578512396694215,0.06444094779711218,0.006114402073306183,0.043617178822658274,0.0007608293224731582,0.10905775638652351,Summer,Large
DCA,1290.0,0.29069767441860467,0.05426356589147287,66.29866666666666,0.0851937984496124,0.012085271317829457,0.07247286821705426,0.0009147286821705426,0.120031007751938,Summer,Large
DEN,2894.5,0.2296260786193672,0.017417705337168424,55.1009046624913,0.06506871204857782,0.009474272930648769,0.05571588366890381,0.0008660914030041547,0.09850111856823265,Summer,Large
DSM,89.0,0.25842696629213485,0.0,40.08695652173913,0.10685393258426966,0.0014606741573033708,0.018202247191011236,0.0,0.13202247191011235,Summer,Small
DTW,613.0,0.2838499184339315,0.0016313213703099511,53.132183908045974,0.109510603588907,0.004306688417618271,0.029559543230016316,0.0,0.14047308319738988,Summer,Medium
ECP,238.0,0.2647058823529412,0.008403361344537815,53.22222222222222,0.10626050420168066,0.019411764705882354,0.03483193277310924,0.0,0.10424369747899159,Summer,Small
ELP,622.0,0.2427652733118971,0.0,52.079470198675494,0.08392282958199357,0.0060771704180064305,0.018729903536977493,0.0,0.1340192926045016,Summer,Medium
EWR,592.0,0.40371621621621623,0.06587837837837837,71.11433172302738,0.09430743243243243,0.013293918918918918,0.18407094594594595,0.0015878378378378377,0.11045608108108108,Summer,Medium
FLL,2169.0,0.21484555094513602,0.01751959428307976,60.87982832618026,0.07476256339326878,0.007814661134163209,0.046906408483171964,0.0022452743199631166,0.08311203319502075,Summer,Large
GEG,368.0,0.20652173913043478,0.002717391304347826,47.73684210526316,0.0773641304347826,0.0008152173913043478,0.01581521739130435,0.0,0.11255434782608696,Summer,Medium
GRR,151.0,0.3443708609271523,0.013245033112582781,58.78846153846154,0.14245033112582783,0.00880794701986755,0.0333112582781457,0.0,0.15980132450331125,Summer,Small
GSP,87.0,0.3333333333333333,0.0,71.11433172302738,0.09057471264367815,0.0024137931034482756,0.022528735632183907,0.0,0.21793103448275863,Summer,Small
HOU,2894.5,0.23975981128029167,0.010508256487239975,53.9087656529517,0.07297662449067124,0.005065408535277718,0.052193866609478876,0.0008470941453999571,0.10867681749946387,Summer,Large
HRL,170.0,0.25882352941176473,0.0,46.90909090909091,0.07241176470588236,0.008823529411764706,0.015588235294117646,0.0,0.162,Summer,Small
IAD,207.0,0.2898550724637681,0.004830917874396135,53.78333333333333,0.07376811594202898,0.01178743961352657,0.1055072463768116,0.0,0.098743961352657,Summer,Small
ICT,125.0,0.256,0.0,44.3125,0.12592,0.0061600000000000005,0.0256,0.0,0.09831999999999999,Summer,Small
IND,1143.0,0.24059492563429571,0.01399825021872266,64.79636363636364,0.0768241469816273,0.012047244094488188,0.03169728783902012,0.0025196850393700786,0.11750656167979003,Summer,Large
ISP,381.0,0.27034120734908135,0.02099737532808399,71.11433172302738,0.07207349081364829,0.023700787401574802,0.03144356955380578,0.001653543307086614,0.14146981627296587,Summer,Medium
JAX,500.0,0.282,0.018,57.41843971631206,0.11252,0.00802,0.0396,0.0,0.12186,Summer,Medium
LAS,2894.5,0.21022551745443313,0.010658016682113068,52.943423952975756,0.054771393265369166,0.004843991350015446,0.0510302749459376,0.00030892801977139327,0.0992709298733395,Summer,Large
LAX,2894.5,0.19934640522875818,0.023420479302832243,52.91256830601093,0.06328976034858388,0.004207516339869281,0.03507625272331155,0.0005882352941176471,0.09618736383442265,Summer,Large
LBB,209.0,0.2535885167464115,0.0,57.679245283018865,0.11650717703349282,0.009043062200956938,0.029760765550239234,0.002535885167464115,0.09574162679425838,Summer,Small
LGA,972.0,0.3096707818930041,0.053497942386831275,60.39867109634552,0.07401234567901234,0.011594650205761316,0.1313065843621399,0.00102880658436214,0.09172839506172839,Summer,Large
LGB,200.0,0.24,0.0,39.854166666666664,0.08779999999999999,0.0,0.01,0.0,0.1422,Summer,Medium
LIT,207.0,0.2995169082125604,0.004830917874396135,44.95161290322581,0.10265700483091787,0.01357487922705314,0.03685990338164251,0.0,0.1463768115942029,Summer,Small
MAF,261.0,0.2988505747126437,0.01532567049808429,48.65384615384615,0.13310344827586207,0.013218390804597701,0.03310344827586207,0.0038314176245210726,0.11559386973180077,Summer,Medium
MCI,2344.0,0.21160409556313994,0.009812286689419795,53.913306451612904,0.07138225255972697,0.005511945392491467,0.02931313993174061,0.0012542662116040955,0.10413822525597269,Summer,Large
MCO,2894.5,0.2687030805073777,0.020450427129174217,64.04431599229287,0.079738545172146,0.007747864354128916,0.08570282164121149,0.0009422728449391665,0.09457416515661403,Summer,Large
MDW,2894.5,0.20967531620811058,0.017733733211631242,55.360074626865675,0.05709870908853827,0.0062537488590429,0.04551180075629156,0.0007158690833224671,0.10009518842091537,Summer,Large
MEM,287.0,0.313588850174216,0.006968641114982578,50.044444444444444,0.13710801393728222,0.01832752613240418,0.03494773519163763,0.0019860627177700346,0.12121951219512195,Summer,Medium
MHT,363.0,0.22038567493112948,0.04132231404958678,48.6,0.0709366391184573,0.00881542699724518,0.018071625344352617,0.0,0.12256198347107439,Summer,Medium
MKE,1110.0,0.23513513513513515,0.0045045045045045045,60.36015325670498,0.08172072072072072,0.006081081081081081,0.028954954954954957,0.0,0.11836936936936936,Summer,Large
MSP,739.0,0.2313937753721245,0.006765899864682003,57.85964912280702,0.09092016238159675,0.0022868741542625168,0.030324763193504738,0.0,0.10786197564276048,Summer,Medium
MSY,1786.0,0.2597984322508399,0.013437849944008958,58.55818965517241,0.0891825307950728,0.007066069428891377,0.03334266517357223,0.0016573348264277716,0.12854423292273237,Summer,Large
OAK,2894.5,0.19621682665160925,0.018633540372670808,50.97410071942446,0.06763410502540937,0.0013269339356295879,0.016476566911349518,0.0013890457368718238,0.10939017504234895,Summer,Large
OKC,549.0,0.30601092896174864,0.0036429872495446266,50.80952380952381,0.11329690346083789,0.009307832422586522,0.02650273224043716,0.0,0.15690346083788706,Summer,Medium
OMA,647.0,0.241112828438949,0.010819165378670788,52.05769230769231,0.10347758887171561,0.0034003091190108192,0.03230293663060278,0.0,0.10191653786707883,Summer,Medium
ONT,986.0,0.2606490872210953,0.009127789046653144,49.478599221789885,0.10155172413793102,0.004411764705882353,0.016795131845841783,0.00012170385395537525,0.13776876267748478,Summer,Large
ORF,261.0,0.2681992337164751,0.03065134099616858,51.1,0.12226053639846743,0.014636015325670498,0.02467432950191571,0.0,0.10666666666666666,Summer,Small
PBI,179.0,0.3463687150837989,0.0111731843575419,48.61290322580645,0.12558659217877094,0.0,0.07715083798882681,0.0,0.1436312849162011,Summer,Small
PDX,1433.0,0.18492672714584787,0.005582693649685973,52.347169811320754,0.06641311933007676,0.001297976273551989,0.016692254012561063,0.0,0.10052337752965806,Summer,Large
